P6-Chinese-SA2-2017-Tao-Nan,True,False
P6-Higher-Chinese-CA1-2017-Rosyth,False,False
P6-Chinese-SA1-2016-Catholic-High,False,True
P6_Chinese_2022_SA2_nanhuahcl,False,False
P6-Chinese-SA1-2008-Nan-Hua,False,True
P6-Chinese-CA2-2009-Catholic,False,True
P6_HChinese_SA2_2018_Henry_Park_Exam_Papers,False,False
P6-Chinese-SA2-2011-Catholic-high,False,True
P6-Higher-Chinese-2021-SA2-CHIJ,False,False
java-samples-P6-Chinese-CA1-2013-Nan-Hua,True,False
P6-Chinese-SA2-2004-Red-Swastika,False,False
