P6-Chinese-SA1-2008-Nan-Hua,True
P6-Chinese-CA2-2009-Catholic,True
P6_HChinese_SA2_2018_Henry_Park_Exam_Papers,False
P6-Chinese-SA2-2011-Catholic-high,True
P6-Higher-Chinese-2021-SA2-CHIJ,False
java-samples-P6-Chinese-CA1-2013-Nan-Hua,True
P6-Chinese-SA2-2004-Red-Swastika,False
P6-Higher-Chinese-SA1-2014-Henry-Park,False
P6_HChinese_SA2_2018_Pei_Hwa_Exam_Papers,False
P6-Chinese-SA2-2004-Singapore-Chinese-Girls,False
P6-Higher-Chinese-SA2-2010-Nan-Hua,False
P6_Chinese_SA2_2019_Nanyang_Exam_Papers,True
P6-Chinese-SA2-2010-Rosyth,True
P6-Higher-Chinese-SA1-2017-Catholic-High,False
P6-Chinese-SA1-2010-MGS,True
P6-Chinese-CA1-2009-Nanyang,True
P6-Chinese-2021-SA2-CHIJ,True
P6-Chinese-SA2-2006-Geylang-Methodist-Girls,False
P6-Higher-Chinese-SA1-2014-Nan-Hua,False
P6_HCL_2019_SA2_Rosyth,False
P6-Chinese-SA1-2005-Catholic-High,False
P6-Chinese-SA1-2012-Catholic-High,False
P6-Higher-Chinese-SA2-2010-Catholic-High,False
P6_HChinese_SA1_2018_Maha_Bodhi_Exam_Papers,False
P6-Chinese-SA2-2004-Raffles-Girls,False
P6_Chinese_2022_SA2_chijhcl,False
P6-Chinese-SA1-2014-Raffles-Girls,True
P6-Chinese-CA1-2011-Rosyth,False
P6-Higher-Chinese-SA2-2017-Hokkien-Huay-Kuan,False
P6-Higher-Chinese-SA1-2017-Rulang,False
P6-Chinese-CA1-2008-Methodist-Girls,True
P6-Chinese-SA1-2009-Red-Swastika,True
P6-Higher-Chinese-SA1-2014-CHIJ,False
P6-Chinese-SA1-2011-Nan-Hua,True
P6-Chinese-CA1-2017-Nan-Hua,True
P6-higher-Chinese-CA1-2011-CHIJ-St-Nicholas,False
P6-Higher-Chinese-SA1-2011-Raffles-Girls,False
P6-Chinese-SA1-2012-MGS,True
P6-Chinese-2021-SA1-Anglo-Chinese-Junior,True
P6-Chinese-CA1-2010-CHIJ-St-Nic,True
P6-Chinese-SA1-2017-Henry-Park,True
P6_Chinese_SA2_2018_Raffles_Exam_Papers,True
P6-Chinese-SA1-2008-Anglo-Chinese,True
